student_id,previous_GPA,attendance_rate,avg_course_grade,avg_course_interest,avg_job_demand,avg_risk,n_courses,domain_cnt_AI,domain_cnt_Agriculture,domain_cnt_Cybersecurity,domain_cnt_Data Science,domain_cnt_Electrical,domain_cnt_Energy,domain_cnt_Ethics,domain_cnt_Finance,domain_cnt_Healthcare,domain_cnt_Law,domain_cnt_Management,domain_cnt_Mechanical,domain_cnt_Networking,domain_cnt_Software Engineering,domain_cnt_Tourism,chosen_specialization
S00147,0.6756756756756757,0.5384615384615385,76.50625,0.70375,0.5634328358208955,0.2359375,29,2,2,0,1,1,3,2,5,6,3,2,0,3,1,1,Medicine
S00148,0.9189189189189187,0.8076923076923077,91.428125,0.6784375,0.558768656716418,0.0540625,31,3,1,0,3,1,3,4,6,2,2,3,1,0,2,1,Cybersecurity
S00149,0.4864864864864864,0.6730769230769231,61.1875,0.744375,0.5205223880597014,0.39625,16,1,1,0,1,1,3,0,1,0,3,1,1,2,1,0,Artificial Intelligence
S00150,0.5135135135135136,0.4423076923076923,63.11904761904762,0.7323809523809525,0.5536602700781805,0.34904761904761905,21,1,2,1,2,2,0,1,1,2,2,2,0,2,1,2,Cybersecurity
S00151,0.8175675675675675,1.0,86.95652173913044,0.7134782608695652,0.6534717715768981,0.16043478260869565,23,2,1,3,3,2,3,0,3,2,1,0,1,2,0,0,Data Science
S00152,0.4256756756756756,0.8269230769230771,56.575,0.7084375,0.5564365671641791,0.4090625,30,1,1,1,3,1,2,4,1,3,3,3,0,2,4,3,Agriculture
S00153,0.5506756756756757,0.6153846153846154,69.43333333333334,0.75,0.59520578923564,0.31545454545454543,31,2,2,2,2,2,3,2,1,4,1,4,2,3,2,1,Electrical Engineering
S00154,0.5608108108108107,0.5384615384615385,68.35925925925926,0.7770370370370371,0.599778883360973,0.3288888888888889,23,4,0,1,2,2,2,4,1,2,1,1,1,3,1,2,Artificial Intelligence
S00155,0.6689189189189189,0.5576923076923077,75.12400000000001,0.7168000000000001,0.6065671641791045,0.242,25,2,2,0,3,2,2,1,4,3,0,2,0,2,1,1,Electrical Engineering
S00156,0.7094594594594594,0.6923076923076923,77.8103448275862,0.7551724137931034,0.47400926402470406,0.22068965517241382,27,1,6,0,2,2,2,2,0,4,3,2,2,2,0,1,Finance
S00157,0.6216216216216215,0.5384615384615385,68.89545454545454,0.7122727272727273,0.6289009497964723,0.295,20,1,1,2,7,1,0,2,1,2,2,1,0,1,1,0,Data Science
S00158,0.564189189189189,0.8653846153846154,71.153125,0.72375,0.4780783582089552,0.3128125,29,1,2,0,3,2,1,2,3,4,2,2,3,1,1,5,Finance
S00159,0.7466216216216217,0.5192307692307692,81.55882352941177,0.7588235294117647,0.543459174714662,0.17176470588235293,17,0,1,0,2,2,1,1,1,3,3,2,0,0,1,0,Law
S00160,0.679054054054054,0.8653846153846154,75.30588235294118,0.7505882352941177,0.6391571553994732,0.23294117647058823,31,3,1,1,4,0,4,1,7,2,3,2,0,2,4,0,Data Science
S00161,0.3817567567567567,0.8076923076923077,56.38,0.7744,0.5797014925373134,0.4628,23,1,0,0,3,0,1,2,1,1,1,4,2,4,4,1,Renewable Energy
S00162,0.5506756756756757,0.8269230769230771,68.03333333333333,0.8038888888888889,0.5514096185737977,0.3288888888888889,18,1,1,0,1,3,1,1,3,1,1,1,0,3,0,1,Mechanical Engineering
S00163,0.5337837837837838,0.3653846153846154,66.455,0.775,0.6156716417910447,0.3485,18,0,0,1,3,0,2,0,0,1,3,4,2,2,2,0,Electrical Engineering
S00164,0.3885135135135134,0.7115384615384615,51.71875,0.6643749999999999,0.48600746268656714,0.458125,15,2,2,0,0,1,1,1,1,0,1,0,0,5,1,1,Agriculture
S00165,0.7060810810810811,0.5384615384615385,75.44,0.7494285714285714,0.5287846481876333,0.21257142857142858,33,2,1,2,0,2,7,1,4,2,4,1,2,3,0,4,Cybersecurity
S00166,0.7702702702702702,0.3846153846153848,82.065,0.7635,0.5925373134328358,0.1525,18,1,1,1,0,2,2,4,1,2,3,0,0,0,3,0,Tourism and Hospitality
S00167,0.6520270270270272,0.4807692307692308,73.83214285714287,0.7535714285714287,0.48507462686567165,0.24892857142857142,25,1,4,0,3,0,2,1,3,0,3,1,0,5,1,4,Artificial Intelligence
S00168,0.5506756756756757,0.7115384615384615,65.58461538461539,0.735,0.560849598163031,0.33076923076923076,25,3,3,1,2,1,1,0,2,1,4,2,2,3,0,1,Artificial Intelligence
S00169,0.5168918918918919,0.6346153846153848,64.52962962962962,0.6892592592592592,0.5384190160309563,0.3577777777777778,26,0,4,5,1,1,3,2,2,1,2,1,1,3,1,0,Mechanical Engineering
S00170,0.8310810810810811,0.5961538461538463,87.24242424242425,0.6593939393939394,0.598371777476255,0.13606060606060608,33,1,1,4,3,1,1,1,2,3,4,3,1,6,1,1,Tourism and Hospitality
S00171,0.804054054054054,0.5,87.14285714285714,0.7866666666666666,0.47547974413646055,0.15285714285714286,21,0,3,2,1,1,0,2,1,0,2,0,2,3,2,2,Mechanical Engineering
S00172,0.75,0.9807692307692308,82.99411764705883,0.7638235294117647,0.5803336259877084,0.19205882352941178,29,3,2,1,5,2,3,0,1,1,6,0,2,4,1,3,Mechanical Engineering
S00173,0.24324324324324323,0.5576923076923077,43.163636363636364,0.7490909090909091,0.4579375848032564,0.5750000000000001,22,0,2,0,1,1,2,1,1,1,3,2,1,3,1,3,Computer Science
S00174,0.760135135135135,0.6730769230769231,83.05185185185185,0.7192592592592592,0.6357103372028745,0.16518518518518518,26,4,2,3,4,0,1,0,4,3,2,0,1,2,1,0,Medicine
S00175,0.7263513513513513,0.5961538461538463,79.33076923076922,0.7242307692307691,0.5757749712973593,0.19653846153846155,23,0,1,0,1,2,1,0,2,3,4,5,1,2,3,1,Electrical Engineering
S00176,0.6756756756756757,0.6730769230769231,75.50333333333333,0.7186666666666667,0.5373134328358209,0.23700000000000002,30,1,4,1,1,1,5,2,2,1,4,0,1,5,1,1,Law
S00177,0.8581081081081081,0.7692307692307692,88.92500000000001,0.7477777777777779,0.6082089552238805,0.1063888888888889,32,0,1,2,5,1,5,1,3,3,2,3,0,6,2,2,Finance
S00178,0.7195945945945945,0.6346153846153848,76.53103448275863,0.7358620689655172,0.5748841996911991,0.18620689655172415,27,1,1,2,2,0,4,2,2,1,5,1,1,3,1,3,Medicine
S00179,0.5810810810810809,0.6346153846153848,71.92,0.7716,0.5713432835820895,0.326,24,0,2,0,3,2,1,1,3,5,2,0,1,0,4,1,Information Technology
S00180,0.7297297297297298,0.6346153846153848,81.7,0.6766666666666666,0.5870646766169154,0.19999999999999998,30,1,3,1,4,0,3,0,3,3,1,1,1,7,4,1,Renewable Energy
S00181,0.7094594594594593,1.0,78.31666666666666,0.73375,0.5205223880597015,0.19666666666666666,23,1,3,1,2,1,3,0,5,0,2,0,1,1,3,1,Mechanical Engineering
S00182,0.8108108108108107,0.6538461538461539,86.36428571428571,0.7657142857142858,0.5309168443496801,0.14250000000000002,27,2,2,2,3,5,0,0,3,2,2,0,0,3,0,4,Cybersecurity
S00183,0.8648648648648649,0.6346153846153848,89.940625,0.725,0.5802238805970149,0.07875,30,2,0,2,3,3,1,1,2,3,4,3,0,4,2,2,Computer Science
S00184,0.3175675675675675,0.5192307692307692,49.99655172413794,0.726551724137931,0.48275862068965514,0.4917241379310345,26,0,4,1,1,3,1,1,1,4,2,5,1,2,1,2,Renewable Energy
S00185,0.3445945945945945,0.6346153846153848,50.4,0.7863157894736842,0.6017282010997643,0.4863157894736842,32,1,1,4,2,1,5,2,1,3,4,4,3,5,0,2,Nursing
S00186,0.6655405405405406,1.0,77.56521739130434,0.7421739130434782,0.5029201817001947,0.2526086956521739,23,0,2,0,2,0,1,2,4,3,1,1,0,4,1,2,Law
S00187,0.7162162162162162,0.6730769230769231,81.37058823529412,0.7364705882352941,0.559262510974539,0.21058823529411766,16,1,0,1,0,2,2,0,0,2,2,2,0,2,2,1,Tourism and Hospitality
S00188,0.8006756756756757,0.2884615384615385,84.90869565217392,0.7865217391304348,0.6249188838416613,0.14782608695652175,23,3,1,2,2,2,3,1,0,2,3,1,0,3,0,0,Computer Science
S00189,0.7027027027027029,0.8653846153846154,81.36190476190475,0.7628571428571428,0.5543710021321961,0.22666666666666666,21,0,2,3,1,0,3,0,2,2,3,1,0,3,0,1,Tourism and Hospitality
S00190,0.41216216216216206,0.9230769230769229,59.51363636363636,0.7622727272727272,0.48710990502035273,0.4422727272727273,21,1,4,2,0,3,2,0,1,1,3,0,0,4,0,1,Business Management
S00191,0.7195945945945945,0.6346153846153848,77.02857142857142,0.759047619047619,0.5472636815920398,0.21666666666666665,20,1,2,0,1,2,1,2,2,1,1,1,0,2,4,1,Medicine
S00192,0.7702702702702702,1.0,80.745,0.758,0.6313432835820895,0.1715,17,1,1,2,4,1,3,1,0,1,0,2,1,2,1,0,Finance
S00193,0.6925675675675675,0.75,77.78518518518518,0.7074074074074075,0.5301271420674406,0.2288888888888889,26,4,4,1,2,2,2,1,2,2,1,1,2,1,2,0,Medicine
S00194,0.5844594594594594,0.5576923076923077,71.4030303030303,0.7378787878787879,0.5938489371325192,0.316969696969697,33,3,1,3,2,4,0,2,3,2,1,2,1,5,3,1,Artificial Intelligence
S00195,0.804054054054054,0.5384615384615385,87.22500000000001,0.7491666666666666,0.5422885572139303,0.14125000000000001,23,0,0,0,2,1,3,1,1,2,4,0,0,6,1,3,Information Technology
S00196,0.6756756756756757,0.6153846153846155,77.90714285714286,0.7564285714285715,0.5927505330490405,0.25142857142857145,14,0,2,1,2,1,1,1,0,5,0,0,1,0,0,0,Business Management
S00197,0.7432432432432435,0.7692307692307692,81.74782608695652,0.8152173913043478,0.5379623621025308,0.1973913043478261,22,1,1,0,0,2,3,1,3,3,1,0,2,0,2,4,Mechanical Engineering
S00198,0.8378378378378379,0.6153846153846154,87.89,0.7689999999999999,0.6208955223880597,0.1405,20,2,2,1,1,0,0,1,1,6,1,0,1,2,2,0,Information Technology
S00199,0.6182432432432432,0.5192307692307692,72.81428571428572,0.7175,0.6140724946695096,0.28214285714285714,25,0,0,3,2,1,2,0,1,4,4,0,1,5,5,0,Renewable Energy
S00200,0.5878378378378377,0.7884615384615385,69.6695652173913,0.7665217391304348,0.5308241401687216,0.30043478260869566,22,1,1,2,1,2,1,1,2,1,4,2,0,4,1,0,Artificial Intelligence
S00201,0.7905405405405406,0.5384615384615385,82.51785714285714,0.705,0.5943496801705755,0.155,28,1,2,1,2,2,6,1,3,3,0,1,0,3,3,0,Data Science
S00202,0.8074324324324325,0.9807692307692308,85.3967741935484,0.7432258064516128,0.6157920077034184,0.1361290322580645,28,4,3,2,2,0,4,0,3,1,0,4,0,2,6,0,Computer Science
S00203,0.7331081081081081,1.0,79.03333333333333,0.6861111111111111,0.5713101160862355,0.19444444444444445,17,1,2,1,1,0,1,1,1,3,0,1,1,2,2,1,Finance
S00204,0.5304054054054053,0.4807692307692308,67.91538461538461,0.7546153846153847,0.5947187141216992,0.34461538461538466,12,1,0,0,1,0,1,2,1,3,0,1,0,1,1,1,Law
S00205,0.36148648648648635,1.0,53.426923076923075,0.7426923076923077,0.48794489092996557,0.48115384615384615,24,1,1,2,0,3,1,0,2,0,1,3,5,2,1,4,Law
S00206,0.7736486486486487,0.6923076923076923,84.53200000000001,0.7976000000000001,0.622686567164179,0.1632,25,2,0,3,3,3,2,2,1,1,1,1,1,4,0,1,Electrical Engineering
S00207,0.7094594594594594,0.5,80.775,0.743,0.6380597014925373,0.2085,20,3,2,3,3,1,1,1,2,0,0,0,0,1,2,1,Tourism and Hospitality
S00208,1.0,0.7307692307692308,94.92,0.7108,0.6286567164179104,0.0208,25,3,0,3,2,1,3,0,3,2,4,0,1,1,1,1,Nursing
S00209,0.679054054054054,0.8461538461538463,74.71111111111111,0.74,0.5679933665008292,0.23777777777777778,17,1,1,0,4,1,2,1,1,2,2,0,1,1,0,1,Computer Science
S00210,0.7432432432432434,0.75,77.32857142857144,0.6828571428571428,0.5593461265103056,0.21571428571428572,20,1,3,1,3,2,1,2,0,2,0,0,1,1,2,2,Business Management
S00211,0.527027027027027,0.8076923076923078,63.61428571428572,0.7228571428571429,0.5501066098081023,0.320952380952381,21,0,0,0,0,1,2,1,1,3,1,2,0,7,2,1,Data Science
S00212,0.9797297297297295,0.9615384615384616,93.87083333333334,0.725,0.5646766169154228,0.02791666666666667,23,3,2,3,0,2,0,2,0,2,1,2,1,3,1,2,Agriculture
S00213,0.9324324324324323,0.6153846153846154,93.86315789473684,0.7657894736842106,0.5624509033778476,0.05368421052631579,19,1,3,0,2,1,1,1,1,2,0,2,0,4,1,0,Data Science
S00214,0.4966216216216215,0.6923076923076923,61.80625,0.81,0.46921641791044777,0.3615625,29,1,5,0,2,0,2,2,5,3,5,0,1,4,1,1,Renewable Energy
S00215,0.6722972972972971,0.9230769230769227,76.65517241379311,0.7627586206896552,0.5604734945959856,0.2410344827586207,27,1,3,2,3,1,4,1,1,2,2,3,0,3,3,0,Medicine
S00216,0.3749999999999999,1.0,51.67307692307692,0.7057692307692308,0.5,0.47269230769230763,23,1,4,2,1,0,1,1,0,3,5,3,0,2,1,2,Finance
S00217,0.6351351351351351,0.6346153846153848,75.81904761904762,0.6861904761904762,0.595593461265103,0.2680952380952381,20,1,3,3,3,0,3,0,1,1,1,0,1,2,1,1,Medicine
S00218,0.4898648648648648,0.3846153846153848,61.288888888888884,0.6822222222222223,0.6279712548369264,0.39296296296296296,23,2,0,1,2,3,3,1,3,3,1,1,2,3,0,2,Information Technology
S00219,0.8006756756756757,0.7307692307692308,85.17200000000001,0.7036,0.5432835820895522,0.1484,23,1,1,2,1,0,2,0,3,0,4,1,3,3,4,0,Medicine
S00220,0.4459459459459459,0.4615384615384614,56.548148148148144,0.7662962962962964,0.5787728026533997,0.41629629629629633,27,1,3,2,4,2,3,1,4,0,2,1,1,1,1,1,Medicine
S00221,0.6047297297297296,1.0,71.91666666666667,0.7422222222222222,0.5771144278606966,0.3133333333333333,17,2,1,0,2,3,1,1,1,1,2,1,0,2,1,0,Cybersecurity
S00222,0.6182432432432432,0.4230769230769231,73.34666666666666,0.7163333333333333,0.5606965174129354,0.27599999999999997,29,1,2,1,3,3,3,1,4,2,2,1,2,4,0,1,Business Management
S00223,0.6216216216216215,0.6538461538461537,75.05416666666666,0.7404166666666666,0.5024875621890547,0.29250000000000004,22,1,2,0,1,0,1,0,1,4,2,1,4,3,1,3,Electrical Engineering
S00224,0.20608108108108092,0.6923076923076923,40.75238095238095,0.7990476190476191,0.5749822316986496,0.5928571428571429,18,2,1,5,1,0,2,0,1,1,5,1,0,1,0,1,Mechanical Engineering
S00225,0.6216216216216215,0.8461538461538464,73.16499999999999,0.75,0.6067164179104478,0.2695,19,1,1,0,1,0,4,0,0,1,4,0,0,5,2,1,Computer Science
S00226,0.972972972972973,0.9230769230769227,96.3,0.7665217391304348,0.5158987670343933,0.021304347826086957,21,1,4,2,2,2,1,3,2,3,1,0,0,1,1,0,Cybersecurity
S00227,0.6182432432432432,0.5,69.10526315789474,0.7831578947368422,0.5758051846032992,0.28578947368421054,15,0,0,3,0,0,4,0,2,1,0,1,0,6,0,2,Information Technology
S00228,1.0,0.7307692307692307,96.46153846153847,0.6896153846153846,0.5642939150401837,0.028076923076923076,25,0,2,3,2,2,3,2,1,1,1,4,0,2,3,0,Agriculture
S00229,0.6655405405405406,0.7115384615384615,76.34444444444445,0.7344444444444445,0.5190713101160862,0.24777777777777776,18,1,2,0,1,1,0,1,2,1,1,1,0,2,3,2,Law
S00230,0.695945945945946,0.6923076923076922,79.16250000000001,0.7654166666666667,0.5323383084577115,0.2275,21,0,1,2,0,1,2,0,1,1,3,0,6,1,3,3,Business Management
S00231,0.564189189189189,0.6153846153846154,66.41935483870968,0.6638709677419354,0.6119402985074627,0.33225806451612905,26,2,1,2,2,4,2,0,4,4,3,1,3,1,1,1,Mechanical Engineering
S00232,0.6554054054054055,0.6153846153846154,70.78666666666666,0.7643333333333333,0.5766169154228855,0.275,25,2,2,2,3,1,0,2,1,4,5,0,1,4,2,1,Electrical Engineering
S00233,0.5405405405405406,0.7307692307692308,63.45,0.737,0.5485074626865671,0.321,20,1,2,2,1,3,1,1,0,2,3,3,0,1,0,0,Tourism and Hospitality
S00234,0.6182432432432432,1.0,71.028,0.6448,0.5444776119402985,0.2896,25,0,4,2,2,1,3,0,1,3,2,2,1,2,1,1,Agriculture
S00235,0.2128378378378377,0.9230769230769228,42.59032258064516,0.7867741935483871,0.5763119884448724,0.5741935483870968,28,3,4,2,6,0,3,1,1,4,1,0,0,1,1,4,Nursing
S00236,0.8716216216216217,0.30769230769230776,88.58571428571429,0.7657142857142858,0.5767590618336887,0.10071428571428573,13,3,0,0,2,0,1,3,0,0,0,2,2,1,0,0,Mechanical Engineering
S00237,0.6047297297297296,0.6346153846153848,72.76,0.7372,0.5659701492537313,0.3048,23,2,1,1,1,2,1,4,2,4,4,0,0,1,1,1,Cybersecurity
S00238,0.4256756756756756,0.5576923076923077,59.193548387096776,0.6929032258064516,0.5739046701974001,0.4348387096774194,29,0,1,3,2,0,6,0,4,2,2,2,1,3,3,2,Law
S00239,0.47297297297297275,1.0,57.699999999999996,0.7137931034482758,0.5594441585177561,0.39793103448275857,26,3,3,0,1,1,2,2,0,4,3,1,2,0,3,4,Mechanical Engineering
S00240,0.820945945945946,0.9615384615384616,87.84814814814816,0.7981481481481482,0.5787728026533997,0.1337037037037037,25,3,2,0,4,2,1,0,3,1,2,4,0,4,1,0,Law
S00241,0.7837837837837839,0.5,86.13913043478261,0.7343478260869566,0.5321219987021415,0.16,22,2,3,0,2,0,5,2,0,0,2,2,0,3,1,1,Finance
S00242,0.5743243243243243,0.8076923076923077,66.91538461538461,0.693076923076923,0.600459242250287,0.30730769230769234,26,1,1,2,3,2,2,2,4,2,0,2,1,3,1,0,Nursing
S00243,0.4560810810810811,0.8461538461538463,60.36451612903225,0.7551612903225806,0.5137217140105922,0.39838709677419354,30,2,4,2,3,2,2,1,1,2,2,5,0,1,1,3,Data Science
S00244,0.6216216216216215,0.6346153846153848,72.56896551724138,0.73,0.5676788471435924,0.2610344827586207,27,0,1,0,6,2,0,4,0,4,3,3,0,3,1,2,Mechanical Engineering
S00245,0.7837837837837838,0.7884615384615385,83.19666666666667,0.7596666666666666,0.5308457711442786,0.14466666666666667,29,2,3,2,1,1,1,4,1,2,1,3,1,4,3,1,Finance
S00246,0.6013513513513513,0.9423076923076924,67.68076923076923,0.7034615384615385,0.5487944890929966,0.28846153846153844,26,1,3,3,2,0,1,0,2,2,1,1,3,3,3,1,Electrical Engineering
S00247,0.4797297297297296,0.8269230769230771,63.451851851851856,0.7925925925925925,0.6329463792150358,0.38407407407407407,25,1,1,2,1,1,3,0,1,5,2,1,0,5,2,2,Cybersecurity
S00248,0.7635135135135134,0.6538461538461537,83.20344827586207,0.6920689655172414,0.5249613998970664,0.15275862068965515,29,0,3,2,4,4,2,2,2,0,1,3,2,1,2,1,Tourism and Hospitality
S00249,0.7162162162162162,0.4615384615384614,81.19473684210527,0.7389473684210526,0.549096622152396,0.2068421052631579,19,2,2,1,0,1,3,1,0,1,2,2,1,2,1,0,Finance
S00250,0.8175675675675675,0.6730769230769231,86.01034482758621,0.723103448275862,0.6191456510550695,0.12758620689655173,29,0,2,1,3,1,3,2,1,5,0,1,1,5,3,1,Tourism and Hospitality
S00251,0.5743243243243243,0.9038461538461536,69.36363636363636,0.7704545454545454,0.533921302578019,0.30863636363636365,21,1,2,0,1,2,1,2,1,3,1,1,2,5,0,0,Electrical Engineering
S00252,0.5439189189189189,0.44230769230769235,69.45217391304348,0.7552173913043478,0.591174561972745,0.3456521739130435,23,1,1,1,3,2,1,0,2,2,3,2,0,3,1,1,Mechanical Engineering
S00253,0.3986486486486486,0.8269230769230771,57.163157894736834,0.7842105263157895,0.5506677140612726,0.4489473684210526,18,0,1,0,1,2,2,0,1,4,2,2,1,2,1,0,Artificial Intelligence
S00254,0.4459459459459459,1.0,62.32000000000001,0.7005,0.5097014925373134,0.41950000000000004,20,0,1,1,1,2,1,2,2,1,3,3,0,2,1,0,Electrical Engineering
S00255,0.3108108108108108,1.0,50.656666666666666,0.735,0.5766169154228855,0.518,29,0,1,3,3,0,5,4,3,3,1,2,0,3,1,1,Finance
S00256,0.6993243243243243,0.6923076923076923,77.98709677419355,0.7309677419354839,0.5743861338468945,0.2161290322580645,29,2,4,0,4,1,0,1,4,3,3,1,1,2,4,1,Artificial Intelligence
S00257,0.5709459459459458,0.7884615384615385,68.65517241379311,0.7396551724137931,0.5764282038085434,0.30379310344827587,28,1,0,1,2,1,2,1,3,4,4,2,0,4,3,1,Law
S00258,0.6554054054054055,0.9230769230769227,75.03793103448275,0.7096551724137931,0.5975295934122491,0.25206896551724134,26,2,0,4,3,0,3,0,2,2,3,1,2,7,0,0,Business Management
S00259,0.6824324324324325,0.75,77.40370370370371,0.7396296296296296,0.6296296296296297,0.23148148148148148,25,4,2,5,1,1,4,1,2,1,1,2,0,1,0,2,Tourism and Hospitality
S00260,0.6013513513513513,0.6923076923076923,72.00384615384615,0.675,0.5424799081515499,0.30115384615384616,23,0,1,0,0,3,5,0,1,4,4,3,2,1,2,0,Cybersecurity
S00261,0.7128378378378377,0.3846153846153848,79.24166666666666,0.765,0.5105721393034826,0.21666666666666667,23,2,3,1,1,1,1,0,2,3,1,4,0,3,1,1,Renewable Energy
S00262,0.4358108108108108,0.8461538461538463,58.36875,0.79375,0.6417910447761194,0.410625,16,1,1,0,2,0,2,0,1,3,2,1,1,0,1,1,Artificial Intelligence
S00263,0.6925675675675675,0.6730769230769231,79.47777777777777,0.7433333333333334,0.5497512437810945,0.23666666666666666,15,1,0,2,0,0,2,2,2,0,0,3,1,4,1,0,Tourism and Hospitality
S00264,0.6655405405405406,0.7692307692307692,73.1047619047619,0.7771428571428571,0.5422885572139303,0.2557142857142857,20,2,2,0,2,1,1,1,3,0,2,2,1,4,0,0,Artificial Intelligence
S00265,0.5709459459459458,0.5576923076923077,67.05862068965517,0.74,0.550694801852805,0.3058620689655172,26,2,1,2,1,2,1,2,2,2,4,4,2,2,1,1,Electrical Engineering
S00266,0.6959459459459459,0.5192307692307692,74.19130434782609,0.6991304347826086,0.5859831278390655,0.22913043478260872,23,3,0,1,0,3,0,3,1,3,4,4,0,0,1,0,Finance
S00267,0.7297297297297298,0.3846153846153848,81.08888888888889,0.765,0.5174129353233831,0.16333333333333333,17,2,1,0,1,0,0,1,3,0,1,4,0,4,1,0,Medicine
S00268,0.8344594594594594,0.8076923076923077,87.14545454545456,0.6854545454545455,0.5210312075983717,0.11303030303030304,32,1,3,2,1,1,2,2,3,6,6,2,2,0,0,2,Medicine
S00269,0.7060810810810813,0.9038461538461536,77.61071428571428,0.7142857142857143,0.5426439232409381,0.2367857142857143,26,1,2,1,2,1,1,2,4,3,2,2,1,3,2,1,Nursing
S00270,0.9425675675675678,0.9038461538461536,91.59200000000001,0.7248,0.6555223880597015,0.042800000000000005,25,2,1,2,4,1,2,1,0,4,1,1,1,2,2,1,Renewable Energy
S00271,0.3513513513513513,0.4615384615384614,51.17777777777778,0.76,0.49751243781094523,0.49,17,1,3,1,0,0,1,0,3,0,1,1,0,1,3,3,Renewable Energy
S00272,0.5574324324324325,0.7115384615384615,66.93181818181819,0.7627272727272728,0.5753052917232021,0.3440909090909091,21,2,1,1,1,1,1,0,3,2,4,2,0,0,2,2,Tourism and Hospitality
S00273,0.75,0.5769230769230771,76.90833333333333,0.7279166666666667,0.5659203980099502,0.16874999999999998,21,0,1,0,1,1,4,2,1,6,3,3,0,0,2,0,Medicine
S00274,0.6925675675675675,0.5576923076923077,74.71578947368421,0.743157894736842,0.5506677140612726,0.21736842105263157,18,0,2,0,2,0,3,2,3,4,0,1,0,2,0,0,Cybersecurity
S00275,0.5574324324324325,0.44230769230769235,68.84782608695652,0.7521739130434782,0.554834523036989,0.31869565217391305,19,0,1,1,2,2,4,2,0,0,1,1,3,5,1,0,Nursing
S00276,0.5067567567567568,0.4423076923076923,61.5375,0.7481249999999999,0.6175373134328358,0.363125,16,0,1,3,1,1,1,0,0,0,1,1,2,3,2,0,Nursing
S00277,0.4966216216216215,0.9230769230769228,64.25757575757575,0.7875757575757575,0.5296246042514698,0.38999999999999996,33,1,2,0,2,3,4,1,5,3,8,0,0,3,0,1,Tourism and Hospitality
S00278,0.5033783783783783,1.0,61.65172413793104,0.7058620689655172,0.5069480185280494,0.3589655172413793,29,3,2,1,1,1,1,1,2,1,6,2,0,2,3,3,Computer Science
S00279,0.7466216216216217,0.75,80.64,0.76,0.5892537313432835,0.19759999999999997,24,2,0,0,2,1,2,0,1,3,3,4,1,4,2,0,Business Management
S00280,0.5168918918918919,0.8461538461538463,62.071875,0.7496875,0.5923507462686567,0.3584375,29,1,3,0,5,2,3,1,2,2,3,1,3,3,3,0,Mechanical Engineering
S00281,0.564189189189189,0.7307692307692308,68.60833333333333,0.7920833333333334,0.5945273631840796,0.33416666666666667,22,3,2,0,1,1,3,1,0,2,2,2,1,2,3,1,Cybersecurity
